20030409;SHUL4;SCHULZ;PN *;1100;1100
20030506;SHUL4;SCHULZ;PN *ED;1101;1100
20030507;SHUL4;SCHULZ;PN *ED;1100;1100
20030509;SHUL4;SCHULZ;PN *ED;1100;1100
20030512;SHUL4;SCHULZ;PN *ED;1100;1100
20030513;SHUL4;SCHULZ;PN *ED;1100;1100
20030514;SHUL4;SCHULZ;PN *;1100;1200
20030106;SHUL4;SCHULZ;PN *;1150;1150
20030522;SHUL4;SCHULZ;PN *;1100;1100
20030523;SHUL4;SCHULZ;PN *;1200;1200
20030110;SHUL4;SCHULZ;PN *;1200;1200
20030120;SHUL4;SCHULZ;PN *;1200;1200
20030610;SHUL4;SCHULZ;PN *;1150;1150
20030124;SHUL4;SCHULZ;PN *;1200;1200
20030129;SHUL4;SCHULZ;PN *;1200;1200
20030624;SHUL4;SCHULZ;PN *;1206;1206
20030708;SHUL4;SCHULZ;PN *;1151;1151
20030718;SHUL4;SCHULZ;PN *;1136;1136
20030721;SHUL4;SCHULZ;PN *;1136;1136
20030722;SHUL4;SCHULZ;PN *;1200;1200
20030729;SHUL4;SCHULZ;PN *;1200;1200
20030804;SHUL4;SCHULZ;PN *;1150;1150
20030307;SHUL4;SCHULZ;PN *;1100;1090
20031218;SHUL4;SCHULZ;PN *;2001;1999
20031222;SHUL4;SCHULZ;PN *;2000;2000
20031223;SHUL4;SCHULZ;PN *;2000;2000
20031229;SHUL4;SCHULZ;PN *;2000;2000
20031230;SHUL4;SCHULZ;PN *;2000;2200
20030818;SHUL4;SCHULZ;PN *;1499;1499
20030819;SHUL4;SCHULZ;PN *;1350;1300
20030822;SHUL4;SCHULZ;PN *;1300;1300
20030901;SHUL4;SCHULZ;PN *;1450;1450
20030903;SHUL4;SCHULZ;PN *;1400;1400
20030905;SHUL4;SCHULZ;PN *;1300;1300
20030910;SHUL4;SCHULZ;PN *;1260;1260
20030912;SHUL4;SCHULZ;PN *;1330;1400
20030915;SHUL4;SCHULZ;PN *;1300;1300
20030916;SHUL4;SCHULZ;PN *;1300;1300
20030917;SHUL4;SCHULZ;PN *;1300;1400
20030924;SHUL4;SCHULZ;PN *;1311;1311
20030926;SHUL4;SCHULZ;PN *;1300;1300
20030930;SHUL4;SCHULZ;PN *;1300;1326
20031001;SHUL4;SCHULZ;PN *;1250;1280
20031002;SHUL4;SCHULZ;PN *;1300;1300
20031006;SHUL4;SCHULZ;PN *;1399;1400
20031007;SHUL4;SCHULZ;PN *;1600;1700
20031008;SHUL4;SCHULZ;PN *;1900;1780
20031009;SHUL4;SCHULZ;PN *;1990;2030
20031013;SHUL4;SCHULZ;PN *;2000;2050
20031015;SHUL4;SCHULZ;PN *;2000;2000
20031017;SHUL4;SCHULZ;PN *;2000;2000
20031020;SHUL4;SCHULZ;PN *;2000;2000
20031021;SHUL4;SCHULZ;PN *;2050;2000
20031027;SHUL4;SCHULZ;PN *;2050;2050
20031030;SHUL4;SCHULZ;PN *;2000;2000
20031031;SHUL4;SCHULZ;PN *;2150;2150
20031103;SHUL4;SCHULZ;PN *;2200;2200
20031104;SHUL4;SCHULZ;PN *;2450;2450
20031105;SHUL4;SCHULZ;PN *;2600;2700
20031106;SHUL4;SCHULZ;PN *;2900;2900
20031112;SHUL4;SCHULZ;PN *;2900;2900
20031119;SHUL4;SCHULZ;PN *;2750;2750
20031125;SHUL4;SCHULZ;PN *;2750;2750
20031126;SHUL4;SCHULZ;PN *;2789;2789
20031203;SHUL4;SCHULZ;PN *;2780;2780
20031211;SHUL4;SCHULZ;PN *;2450;2450
20040102;SHUL4;SCHULZ;PN *;2250;2300
20040106;SHUL4;SCHULZ;PN *;2200;2200
20040107;SHUL4;SCHULZ;PN *;2300;2200
20040108;SHUL4;SCHULZ;PN *;2300;2300
20040109;SHUL4;SCHULZ;PN *;2300;2300
20040116;SHUL4;SCHULZ;PN *;2001;2001
20040119;SHUL4;SCHULZ;PN *;2150;2150
20040120;SHUL4;SCHULZ;PN *;2050;2001
20040121;SHUL4;SCHULZ;PN *;2001;2001
20040126;SHUL4;SCHULZ;PN *;2050;2050
20040130;SHUL4;SCHULZ;PN *;2001;2000
20040203;SHUL4;SCHULZ;PN *;2000;2050
20040216;SHUL4;SCHULZ;PN *;1900;1900
20040227;SHUL4;SCHULZ;PN *;1900;1900
20040303;SHUL4;SCHULZ;PN *;1930;1930
20040304;SHUL4;SCHULZ;PN *;1800;1800
20040305;SHUL4;SCHULZ;PN *;1900;1900
20040308;SHUL4;SCHULZ;PN *;1950;1950
20040317;SHUL4;SCHULZ;PN *;1900;1900
20040322;SHUL4;SCHULZ;PN *;1900;1900
20040323;SHUL4;SCHULZ;PN *;1850;1850
20040324;SHUL4;SCHULZ;PN *;1850;1850
20040402;SHUL4;SCHULZ;PN *;1800;1800
20040412;SHUL4;SCHULZ;PN *;1780;1780
20040414;SHUL4;SCHULZ;PN *;1780;1780
20040415;SHUL4;SCHULZ;PN *;1780;1780
20040423;SHUL4;SCHULZ;PN *ED;1750;1750
20040426;SHUL4;SCHULZ;PN *ED;1750;1750
20040427;SHUL4;SCHULZ;PN *ED;1800;1800
20040503;SHUL4;SCHULZ;PN *ED;1931;1905
20040504;SHUL4;SCHULZ;PN *ED;1911;1910
20040506;SHUL4;SCHULZ;PN *;1911;1910
20040507;SHUL4;SCHULZ;PN *;1850;1850
20040510;SHUL4;SCHULZ;PN *;1830;1800
20040513;SHUL4;SCHULZ;PN *;1800;1800
20040526;SHUL4;SCHULZ;PN *;2270;2100
20040528;SHUL4;SCHULZ;PN *;1906;1906
20040611;SHUL4;SCHULZ;PN *;2101;2101
20040614;SHUL4;SCHULZ;PN *;1900;1900
20040617;SHUL4;SCHULZ;PN *;2101;2100
20040621;SHUL4;SCHULZ;PN *;2101;2100
20040622;SHUL4;SCHULZ;PN *;2100;2100
20040623;SHUL4;SCHULZ;PN *;2100;2200
20040624;SHUL4;SCHULZ;PN *;2200;2300
20040630;SHUL4;SCHULZ;PN *;2300;2300
20040707;SHUL4;SCHULZ;PN *;2380;2300
20040708;SHUL4;SCHULZ;PN *;2350;2350
20040719;SHUL4;SCHULZ;PN *;2599;2550
20040723;SHUL4;SCHULZ;PN *;2700;2715
20040726;SHUL4;SCHULZ;PN *;2720;2720
20040727;SHUL4;SCHULZ;PN *;2850;2750
20040728;SHUL4;SCHULZ;PN *;3000;3000
20040729;SHUL4;SCHULZ;PN *;3001;3200
20040730;SHUL4;SCHULZ;PN *;3350;3350
20040805;SHUL4;SCHULZ;PN *;3200;3200
20040806;SHUL4;SCHULZ;PN *;3699;3700
20040809;SHUL4;SCHULZ;PN *;3700;3700
20040810;SHUL4;SCHULZ;PN *;3800;3800
20040816;SHUL4;SCHULZ;PN *;3250;3250
20040825;SHUL4;SCHULZ;PN *;3900;3900
20040826;SHUL4;SCHULZ;PN *;3500;3500
20040831;SHUL4;SCHULZ;PN *;3500;3500
20040908;SHUL4;SCHULZ;PN *;3800;3800
20040910;SHUL4;SCHULZ;PN *;3800;3800
20040920;SHUL4;SCHULZ;PN *;3900;3900
20040921;SHUL4;SCHULZ;PN *;3900;3900
20040929;SHUL4;SCHULZ;PN *;4000;4000
20040930;SHUL4;SCHULZ;PN *;4000;4000
20041001;SHUL4;SCHULZ;PN *;3999;3999
20041004;SHUL4;SCHULZ;PN *;4000;4000
20041008;SHUL4;SCHULZ;PN *;4000;4000
20041011;SHUL4;SCHULZ;PN *;4390;4390
20041103;SHUL4;SCHULZ;PN *;4200;4200
20041110;SHUL4;SCHULZ;PN *;4100;4100
20041111;SHUL4;SCHULZ;PN *;4100;4100
20041118;SHUL4;SCHULZ;PN *;4100;4100
20041119;SHUL4;SCHULZ;PN *;4390;4300
20041122;SHUL4;SCHULZ;PN *;4300;4300
20041123;SHUL4;SCHULZ;PN *;4300;4300
20041206;SHUL4;SCHULZ;PN *;4390;4500
20041207;SHUL4;SCHULZ;PN *;4600;4600
20041209;SHUL4;SCHULZ;PN *;5000;5400
20041213;SHUL4;SCHULZ;PN *;5200;5150
20041215;SHUL4;SCHULZ;PN *;5500;5900
20041217;SHUL4;SCHULZ;PN *;5900;5900
20041221;SHUL4;SCHULZ;PN *;5700;5750
20041222;SHUL4;SCHULZ;PN *;5701;6000
20041227;SHUL4;SCHULZ;PN *;6000;6000
20041229;SHUL4;SCHULZ;PN *;6200;6200
20050103;SHUL4;SCHULZ;PN *;6400;6200
20050104;SHUL4;SCHULZ;PN *;6200;6200
20050107;SHUL4;SCHULZ;PN *;6200;6200
20050111;SHUL4;SCHULZ;PN *;6000;6000
20050118;SHUL4;SCHULZ;PN *;6000;6000
20050119;SHUL4;SCHULZ;PN *;5850;5850
20050124;SHUL4;SCHULZ;PN *;6060;6060
20050126;SHUL4;SCHULZ;PN *;5950;5950
20050127;SHUL4;SCHULZ;PN *;5900;5900
20050131;SHUL4;SCHULZ;PN *;6180;6180
20050201;SHUL4;SCHULZ;PN *;6000;6000
20050204;SHUL4;SCHULZ;PN *;6180;6200
20050210;SHUL4;SCHULZ;PN *;6350;6100
20050214;SHUL4;SCHULZ;PN *;6400;6400
20050216;SHUL4;SCHULZ;PN *;6200;6100
20050217;SHUL4;SCHULZ;PN *;6600;6600
20050222;SHUL4;SCHULZ;PN *;6500;7000
20050224;SHUL4;SCHULZ;PN *;7200;6900
20050228;SHUL4;SCHULZ;PN *;7500;7500
20050301;SHUL4;SCHULZ;PN *;7400;7500
20050302;SHUL4;SCHULZ;PN *;7500;7500
20050303;SHUL4;SCHULZ;PN *;7500;7500
20050304;SHUL4;SCHULZ;PN *;7500;7500
20050307;SHUL4;SCHULZ;PN *;7500;7500
20050308;SHUL4;SCHULZ;PN *;7500;7550
20050310;SHUL4;SCHULZ;PN *;7500;7500
20050315;SHUL4;SCHULZ;PN *;7300;7300
20050316;SHUL4;SCHULZ;PN *;7200;7300
20050318;SHUL4;SCHULZ;PN *;7499;7400
20050321;SHUL4;SCHULZ;PN *;7300;7400
20050322;SHUL4;SCHULZ;PN *;7400;7400
20050323;SHUL4;SCHULZ;PN *;7200;7200
20050328;SHUL4;SCHULZ;PN *;7200;7200
20050330;SHUL4;SCHULZ;PN *;7400;7200
20050331;SHUL4;SCHULZ;PN *;7600;7500
20050401;SHUL4;SCHULZ;PN *;7500;7400
20050404;SHUL4;SCHULZ;PN *;7300;7300
20050407;SHUL4;SCHULZ;PN *;7350;7400
20050408;SHUL4;SCHULZ;PN *;7400;7400
20050412;SHUL4;SCHULZ;PN *;7300;7300
20050413;SHUL4;SCHULZ;PN *;7200;7200
20050414;SHUL4;SCHULZ;PN *;7000;7000
20050426;SHUL4;SCHULZ;PN *;7001;7001
20050428;SHUL4;SCHULZ;PN *;7300;7400
20050429;SHUL4;SCHULZ;PN *;7400;7400
20050503;SHUL4;SCHULZ;PN *ED;7000;7000
20050506;SHUL4;SCHULZ;PN *ED;7200;7200
20050513;SHUL4;SCHULZ;PN *;6500;6999
20050517;SHUL4;SCHULZ;PN *;7000;7000
20050623;SHUL4;SCHULZ;PN *;6750;6750
20050627;SHUL4;SCHULZ;PN *;6800;6800
20050629;SHUL4;SCHULZ;PN *;7000;7000
20050630;SHUL4;SCHULZ;PN *;7250;7250
20050701;SHUL4;SCHULZ;PN *;7000;7000
20050713;SHUL4;SCHULZ;PN *;7000;7000
20050714;SHUL4;SCHULZ;PN *;7200;7200
20050722;SHUL4;SCHULZ;PN *;7200;7200
20050728;SHUL4;SCHULZ;PN *;7200;7200
20050729;SHUL4;SCHULZ;PN *;7400;7200
20050802;SHUL4;SCHULZ;PN *;7400;7400
20050803;SHUL4;SCHULZ;PN *;7600;7600
20050804;SHUL4;SCHULZ;PN *;7400;7400
20050817;SHUL4;SCHULZ;PN *;7400;7400
20050818;SHUL4;SCHULZ;PN *;7500;7500
20050824;SHUL4;SCHULZ;PN *;7600;7600
20050825;SHUL4;SCHULZ;PN *;7800;7800
20050826;SHUL4;SCHULZ;PN *;7800;7800
20050829;SHUL4;SCHULZ;PN *;7800;7800
20050831;SHUL4;SCHULZ;PN *;7900;7900
20050901;SHUL4;SCHULZ;PN *;8000;8000
20050902;SHUL4;SCHULZ;PN *;8000;8000
20050905;SHUL4;SCHULZ;PN *;8000;8000
20050906;SHUL4;SCHULZ;PN *;8000;8000
20050909;SHUL4;SCHULZ;PN *;7901;8000
20050913;SHUL4;SCHULZ;PN *;7900;8000
20050915;SHUL4;SCHULZ;PN *;8000;8000
20050919;SHUL4;SCHULZ;PN *;8100;8100
20050921;SHUL4;SCHULZ;PN *;8099;8099
20050928;SHUL4;SCHULZ;PN *;8100;8100
20050929;SHUL4;SCHULZ;PN *;8100;8100
20051003;SHUL4;SCHULZ;PN *;8100;8100
20051004;SHUL4;SCHULZ;PN *;8100;8100
20051006;SHUL4;SCHULZ;PN *;8100;8100
20051007;SHUL4;SCHULZ;PN *;8100;8100
20051010;SHUL4;SCHULZ;PN *;8200;8200
20051014;SHUL4;SCHULZ;PN *;8400;8400
20051017;SHUL4;SCHULZ;PN *;8400;8400
20051020;SHUL4;SCHULZ;PN *;8500;8500
20051024;SHUL4;SCHULZ;PN *;8001;8199
20051025;SHUL4;SCHULZ;PN *;8250;8400
20051031;SHUL4;SCHULZ;PN *;8350;8350
20051107;SHUL4;SCHULZ;PN *;8299;8300
20051109;SHUL4;SCHULZ;PN *;8400;8400
20051110;SHUL4;SCHULZ;PN *;8400;8400
20051111;SHUL4;SCHULZ;PN *;8150;8150
20051122;SHUL4;SCHULZ;PN *;7901;7901
20051125;SHUL4;SCHULZ;PN *;8000;8398
20051128;SHUL4;SCHULZ;PN *;8299;8299
20051129;SHUL4;SCHULZ;PN *;8249;8249
20061024;SHUL4;SCHULZ;PN *;10600;10800
20061031;SHUL4;SCHULZ;PN *;10652;10652
20061107;SHUL4;SCHULZ;PN *;10600;10800
20061108;SHUL4;SCHULZ;PN *;11000;11000
20061124;SHUL4;SCHULZ;PN *;11001;11001
20061127;SHUL4;SCHULZ;PN *;11490;11500
20061130;SHUL4;SCHULZ;PN *;11499;11400
20061201;SHUL4;SCHULZ;PN *;11450;11100
20061204;SHUL4;SCHULZ;PN *;11100;11400
20061207;SHUL4;SCHULZ;PN *;11800;12000
20061211;SHUL4;SCHULZ;PN *;11500;11500
20061212;SHUL4;SCHULZ;PN *;12000;12000
20061213;SHUL4;SCHULZ;PN *;12499;12499
20061214;SHUL4;SCHULZ;PN *;12500;13200
20061215;SHUL4;SCHULZ;PN *;13500;13500
20061218;SHUL4;SCHULZ;PN *;14000;14000
20061219;SHUL4;SCHULZ;PN *;14000;14000
20061220;SHUL4;SCHULZ;PN *;14300;14001
20061228;SHUL4;SCHULZ;PN *;14500;14500
20070619;SHUL4;SCHULZ;PN;2900;3044
20070620;SHUL4;SCHULZ;PN;3100;3000
20070621;SHUL4;SCHULZ;PN;3100;3150
20070622;SHUL4;SCHULZ;PN;3150;3150
20070625;SHUL4;SCHULZ;PN;3100;3200
20070626;SHUL4;SCHULZ;PN;3200;3200
20070627;SHUL4;SCHULZ;PN;3250;3250
20070628;SHUL4;SCHULZ;PN;3250;3450
20070629;SHUL4;SCHULZ;PN;3440;3380
20070702;SHUL4;SCHULZ;PN;3380;3369
20070703;SHUL4;SCHULZ;PN;3375;3202
20070704;SHUL4;SCHULZ;PN;3300;3289
20070705;SHUL4;SCHULZ;PN;3300;3399
20070706;SHUL4;SCHULZ;PN;3400;3590
20070710;SHUL4;SCHULZ;PN;3800;3615
20070711;SHUL4;SCHULZ;PN;3700;3650
20070712;SHUL4;SCHULZ;PN;3601;3560
20070713;SHUL4;SCHULZ;PN;3690;3560
20070716;SHUL4;SCHULZ;PN;3600;3500
20070717;SHUL4;SCHULZ;PN;3600;3550
20070718;SHUL4;SCHULZ;PN;3500;3580
20070719;SHUL4;SCHULZ;PN;3600;3600
20070720;SHUL4;SCHULZ;PN;3610;3537
20070723;SHUL4;SCHULZ;PN;3650;3699
20070724;SHUL4;SCHULZ;PN;3650;3480
20070725;SHUL4;SCHULZ;PN;3600;3598
20070726;SHUL4;SCHULZ;PN;3590;3598
20070727;SHUL4;SCHULZ;PN;3597;3500
20070730;SHUL4;SCHULZ;PN;3500;3600
20070731;SHUL4;SCHULZ;PN;3600;3590
20070801;SHUL4;SCHULZ;PN;3590;3550
20070802;SHUL4;SCHULZ;PN;3550;3549
20070803;SHUL4;SCHULZ;PN;3549;3510
20070806;SHUL4;SCHULZ;PN;3450;3450
20070807;SHUL4;SCHULZ;PN;3525;3530
20070808;SHUL4;SCHULZ;PN;3550;3558
20070809;SHUL4;SCHULZ;PN;3560;3600
20070810;SHUL4;SCHULZ;PN;3600;3540
20070813;SHUL4;SCHULZ;PN;3500;3500
20070814;SHUL4;SCHULZ;PN;3600;3599
20070815;SHUL4;SCHULZ;PN;3470;3590
20070816;SHUL4;SCHULZ;PN;3500;3400
20070817;SHUL4;SCHULZ;PN;3500;3200
20070820;SHUL4;SCHULZ;PN;3400;3350
20070821;SHUL4;SCHULZ;PN;3399;3379
20070822;SHUL4;SCHULZ;PN;3400;3400
20070823;SHUL4;SCHULZ;PN;3399;3400
20070824;SHUL4;SCHULZ;PN;3400;3380
20070827;SHUL4;SCHULZ;PN;3380;3264
20070828;SHUL4;SCHULZ;PN;3497;3351
20070829;SHUL4;SCHULZ;PN;3310;3600
20070830;SHUL4;SCHULZ;PN;3600;3699
20070831;SHUL4;SCHULZ;PN;3699;3750
